stay_id,stay_added,start_date,end_date,duration,pet_total,service_type,owner_id,sitter_id,new_to_rover,booking_total_usd,postal_code
314579,2015-10-02 19:03:09,2015-10-10,2015-10-18,8,1,overnight-boarding,671647,572711,0,0,95628
314758,2015-10-02 19:03:29,2015-10-05,2015-10-10,5,1,overnight-boarding,720079,481894,0,225,94303
313558,2015-10-02 19:03:36,2015-10-03,2015-10-04,1,1,overnight-boarding,510658,553237,0,18,30075
311885,2015-10-02 19:05:03,2015-10-23,2015-10-26,3,1,overnight-boarding,489386,40328,0,120,98168
313593,2015-10-02 19:05:27,2015-10-16,2015-10-19,3,2,overnight-boarding,1048183,891293,1,157.5,66109
308140,2015-10-02 19:05:34,2015-10-16,2015-10-19,3,2,overnight-boarding,755337,722699,0,138,92104
310656,2015-10-02 19:05:56,2015-10-09,2015-10-18,9,1,overnight-boarding,1042398,1029236,1,141.75,84047
314676,2015-10-02 19:06:26,2015-10-16,2015-10-20,4,1,overnight-boarding,412598,656408,0,120,64063
314778,2015-10-02 19:06:58,2015-10-07,2015-10-09,2,2,overnight-boarding,622318,590877,0,128,94551
314583,2015-10-02 19:07:34,2015-10-22,2015-10-27,5,1,overnight-boarding,1015104,157157,0,125,84047
314695,2015-10-02 19:09:58,2015-10-10,2015-10-16,6,1,overnight-boarding,728236,821838,0,180,98144
459123,2015-10-02 19:10:13,2015-10-01,2015-10-01,1,1,overnight-traveling,961241,36552,0,20,22151
314436,2015-10-02 19:10:43,2015-10-02,2015-10-03,1,1,overnight-boarding,478614,111162,0,15,94107
459270,2015-10-02 19:11:07,2015-10-06,2015-10-08,2,1,overnight-traveling,272497,660623,0,45,98103
310757,2015-10-02 19:11:14,2015-10-02,2015-10-02,1,1,overnight-boarding,270947,169937,0,30,34105
307565,2015-10-02 19:12:07,2015-10-20,2015-10-25,5,1,overnight-boarding,475418,822618,1,175,90024
314669,2015-10-02 19:12:16,2015-10-06,2015-10-11,5,1,overnight-boarding,891947,460158,0,130,80210
314281,2015-10-02 19:12:19,2015-10-03,2015-10-04,1,1,overnight-boarding,989277,338485,0,35,2920
459229,2015-10-02 19:13:08,2015-10-16,2015-10-17,1,1,overnight-traveling,594941,364617,0,0,55125
313750,2015-10-02 19:13:10,2015-10-03,2015-10-04,1,1,overnight-boarding,618537,952544,0,25,2113
311641,2015-10-02 19:13:32,2015-10-02,2015-10-04,2,1,overnight-boarding,795704,1013124,1,50,68503
312621,2015-10-02 19:16:03,2015-10-16,2015-10-19,3,1,overnight-boarding,776767,949756,0,93,10128
314761,2015-10-02 19:18:30,2015-10-03,2015-10-04,1,1,overnight-boarding,669196,75563,0,40,90057
312840,2015-10-02 19:19:25,2015-10-09,2015-10-13,4,2,overnight-boarding,961854,940723,0,140,85143
313966,2015-10-02 19:20:54,2015-10-04,2015-10-07,3,2,overnight-boarding,1037966,250263,1,236.25,92128
314764,2015-10-02 19:21:36,2015-10-02,2015-10-04,2,1,overnight-boarding,428907,360585,0,50,15136
314788,2015-10-02 19:23:13,2015-10-03,2015-10-04,1,1,overnight-boarding,862040,823463,0,20,45230
314755,2015-10-02 19:23:15,2015-10-13,2015-10-13,1,1,overnight-boarding,163088,279044,0,35,37215
314750,2015-10-02 19:24:21,2015-10-23,2015-10-25,2,1,overnight-boarding,278164,389503,0,46,98027
313796,2015-10-02 19:25:16,2015-10-14,2015-10-19,5,1,overnight-boarding,950128,927351,1,125,77063
314772,2015-10-02 19:25:23,2015-10-28,2015-10-28,1,1,overnight-boarding,1018738,250263,0,0,92128
314771,2015-10-02 19:26:01,2015-10-26,2015-10-26,1,1,overnight-boarding,1018738,250263,0,0,92128
458986,2015-10-02 19:26:02,2015-11-07,2015-11-13,6,1,overnight-traveling,1048328,831172,1,0,45458
459048,2015-10-02 19:26:04,2015-10-02,2015-10-05,3,1,overnight-traveling,985475,978075,1,120,22903
314760,2015-10-02 19:26:55,2015-11-04,2015-11-08,4,1,overnight-boarding,753516,352692,0,180,94062
314724,2015-10-02 19:27:01,2015-10-08,2015-10-08,1,1,overnight-boarding,291792,242501,0,20,95949
314768,2015-10-02 19:27:04,2015-10-19,2015-10-19,1,1,overnight-boarding,1018738,250263,0,0,92128
459039,2015-10-02 19:27:31,2015-10-01,2015-10-01,1,2,overnight-traveling,883664,832712,0,50,40241
301664,2015-10-02 19:27:36,2015-12-26,2015-12-28,2,1,overnight-boarding,1025225,1002822,1,50,80108
314770,2015-10-02 19:27:46,2015-10-21,2015-10-21,1,1,overnight-boarding,1018738,250263,0,0,92128
311852,2015-10-02 19:28:10,2015-10-01,2015-10-02,1,1,overnight-boarding,682102,923975,0,20,30075
314766,2015-10-02 19:28:12,2015-10-14,2015-10-14,1,1,overnight-boarding,1018738,250263,0,24,92128
312853,2015-10-02 19:28:12,2015-10-09,2015-10-13,4,2,overnight-boarding,839284,428129,0,116,55446
314762,2015-10-02 19:28:40,2015-10-12,2015-10-12,1,1,overnight-boarding,1018738,250263,0,30,92128
313014,2015-10-02 19:29:41,2015-10-27,2015-11-06,10,1,overnight-boarding,782624,216377,0,300,97220
314752,2015-10-02 19:30:26,2015-11-25,2015-11-28,3,3,overnight-boarding,1049224,807446,1,263.97,75701
314789,2015-10-02 19:31:11,2015-10-02,2015-10-04,2,1,overnight-boarding,1050412,1027511,1,50.4,78660
459095,2015-10-02 19:32:15,2015-10-03,2015-10-03,1,1,overnight-traveling,491093,432616,0,20,95831
314454,2015-10-02 19:32:58,2015-11-13,2015-11-15,2,1,overnight-boarding,985178,771464,1,0,94014
313260,2015-10-02 19:35:28,2015-09-30,2015-10-02,2,2,overnight-boarding,867098,653911,0,76,90210
314805,2015-10-02 19:36:16,2015-10-22,2015-10-24,2,1,overnight-boarding,433977,478975,0,0,89147
314594,2015-10-02 19:36:48,2015-10-02,2015-10-03,1,1,overnight-boarding,761773,1024376,0,25,75098
305462,2015-10-02 19:36:59,2015-10-22,2015-10-25,3,1,overnight-boarding,723543,145526,0,140,60035
312398,2015-10-02 19:37:43,2015-10-10,2015-10-17,7,1,overnight-boarding,1046047,654741,1,220.5,86326
310434,2015-10-02 19:38:45,2015-10-22,2015-10-25,3,1,overnight-boarding,516550,665851,0,0,15146
314813,2015-10-02 19:39:01,2015-10-30,2015-11-01,2,1,overnight-boarding,433977,478975,0,0,89147
309771,2015-10-02 19:43:17,2015-10-14,2015-10-18,4,1,overnight-boarding,671806,641186,0,160,98105
314808,2015-10-02 19:44:00,2015-10-03,2015-10-05,2,1,overnight-boarding,814405,747546,0,70,91913
313505,2015-10-02 19:45:09,2015-10-02,2015-10-07,5,2,overnight-boarding,635602,120739,0,250,40067
459221,2015-10-02 19:45:11,2015-10-23,2015-10-25,2,2,overnight-traveling,965349,868177,0,90,22204
314744,2015-10-02 19:45:57,2015-10-27,2015-10-30,3,1,overnight-boarding,1050307,696756,1,99,93102
314817,2015-10-02 19:51:01,2015-10-15,2015-10-15,1,1,overnight-boarding,608080,460369,0,30,98092
313869,2015-10-02 19:52:01,2015-10-07,2015-10-11,4,1,overnight-boarding,381120,642493,0,100,27517
314830,2015-10-02 19:53:44,2015-10-02,2015-10-04,2,1,overnight-boarding,985476,906742,0,50,92591
314815,2015-10-02 19:55:08,2015-10-03,2015-10-04,1,2,overnight-boarding,522655,951302,1,61,21218
305882,2015-10-02 19:55:19,2015-12-24,2016-01-01,8,1,overnight-boarding,1033019,705754,1,252,97062
314639,2015-10-02 19:55:23,2015-10-03,2015-10-03,1,1,overnight-boarding,849677,978301,0,25,32195
308322,2015-10-02 19:55:27,2015-10-08,2015-10-12,4,1,overnight-boarding,337729,635246,0,100,60304
459268,2015-10-02 19:56:03,2015-10-23,2015-10-25,2,1,overnight-traveling,501548,253359,0,26,8096
314796,2015-10-02 19:57:08,2015-10-04,2015-10-07,3,2,overnight-boarding,996849,360229,0,135,20874
314824,2015-10-02 19:57:21,2015-10-29,2015-11-01,3,1,overnight-boarding,268445,178250,0,120,21071
314668,2015-10-02 20:00:06,2015-10-03,2015-10-04,1,2,overnight-boarding,422148,894894,0,30,77070
314699,2015-10-02 20:01:54,2015-10-02,2015-10-04,2,1,overnight-boarding,1050072,1021555,1,63,55401
309744,2015-10-02 20:03:23,2015-10-06,2015-10-13,7,1,overnight-boarding,335165,873369,0,175,35242
459306,2015-10-02 20:04:07,2015-10-03,2015-10-04,1,1,overnight-traveling,964528,386320,0,25,93304
313992,2015-10-02 20:05:17,2015-10-09,2015-10-11,2,1,overnight-boarding,167418,1,0,40,98112
298044,2015-10-02 20:09:17,2015-11-26,2015-11-29,3,1,overnight-boarding,253970,816856,0,105,98034
313851,2015-10-02 20:09:23,2015-10-12,2015-10-15,3,1,overnight-boarding,389200,810940,0,78,1536
314687,2015-10-02 20:09:27,2015-10-02,2015-10-03,1,1,overnight-boarding,1026919,594660,0,31.5,90631
307095,2015-10-02 20:09:28,2015-09-24,2015-09-29,5,1,overnight-boarding,869652,742655,0,100,33705
314590,2015-10-02 20:10:12,2015-10-10,2015-10-11,1,2,overnight-boarding,448301,428345,0,55,95682
459284,2015-10-02 20:11:04,2015-10-03,2015-10-04,1,1,overnight-traveling,1050319,970801,1,45,30307
312469,2015-10-02 20:14:55,2015-10-02,2015-10-04,2,2,overnight-boarding,1019052,1019692,1,88,27703
314782,2015-10-02 20:15:02,2015-10-03,2015-10-04,1,1,overnight-boarding,281613,426761,0,70,98133
313628,2015-10-02 20:20:40,2015-10-14,2015-10-20,6,1,overnight-boarding,959961,255486,0,150,20910
313635,2015-10-02 20:20:54,2015-10-23,2015-10-25,2,1,overnight-boarding,959961,255486,0,50,20910
459269,2015-10-02 20:24:00,2015-10-04,2015-10-05,1,2,overnight-traveling,1036528,546175,0,50,41051
459025,2015-10-02 20:24:14,2015-10-22,2015-10-25,3,2,overnight-traveling,453440,88022,0,0,89074
459304,2015-10-02 20:25:32,2015-10-24,2015-10-24,1,1,overnight-traveling,497859,388168,0,25,29732
314375,2015-10-02 20:25:44,2015-10-02,2015-10-04,2,2,overnight-boarding,999278,799491,0,80,30189
314759,2015-10-02 20:27:00,2015-10-20,2015-10-23,3,2,overnight-boarding,622321,26272,0,180,98116
459169,2015-10-02 20:28:14,2015-12-05,2015-12-06,1,1,overnight-traveling,690119,223695,0,10,95816
314852,2015-10-02 20:28:33,2015-10-03,2015-10-03,1,1,overnight-boarding,407668,355690,0,45,30021
314494,2015-10-02 20:29:40,2015-10-02,2015-10-04,2,1,overnight-boarding,1049834,363003,1,46,77021
459083,2015-10-02 20:30:37,2015-10-07,2015-10-09,2,2,overnight-traveling,1048111,515208,1,0,2920
314841,2015-10-02 20:30:48,2015-10-02,2015-10-04,2,1,overnight-boarding,435549,126155,0,100,98075
314854,2015-10-02 20:30:55,2015-10-02,2015-10-04,2,1,overnight-boarding,941494,354983,0,60,78023
314741,2015-10-02 20:31:48,2015-10-02,2015-10-03,1,1,overnight-boarding,747141,686579,0,35,73072
459251,2015-10-02 20:32:04,2015-10-03,2015-10-04,1,1,overnight-traveling,1050082,1042705,1,26.25,93401
314849,2015-10-02 20:32:14,2015-10-02,2015-10-04,2,1,overnight-boarding,1049341,432275,1,30,32244
311064,2015-10-02 20:33:48,2015-10-02,2015-10-04,2,1,overnight-boarding,986748,897469,1,40,27606
314734,2015-10-02 20:35:44,2015-10-09,2015-10-11,2,1,overnight-boarding,803290,76278,0,80,43081
309099,2015-10-02 20:36:34,2015-11-26,2015-11-29,3,1,overnight-boarding,1039584,630503,1,141.75,98108
314864,2015-10-02 20:37:32,2015-10-16,2015-10-19,3,2,overnight-boarding,979533,929727,0,126,91977
314821,2015-10-02 20:39:19,2015-10-06,2015-10-09,3,1,overnight-boarding,1049207,336076,1,94.5,92109
314873,2015-10-02 20:41:22,2015-10-13,2015-10-16,3,1,overnight-boarding,424989,896036,0,75,53202
314780,2015-10-02 20:41:46,2015-11-23,2015-11-27,4,2,overnight-boarding,906583,758940,0,0,75070
314795,2015-10-02 20:41:46,2015-10-03,2015-10-03,1,1,overnight-boarding,651271,725747,0,30,19128
299422,2015-10-02 20:41:51,2015-10-05,2015-10-08,3,1,overnight-boarding,598174,228959,0,127,94403
312667,2015-10-02 20:43:14,2015-10-09,2015-10-11,2,1,overnight-boarding,1006805,1006732,1,0,23225
301382,2015-10-02 20:43:34,2015-10-16,2015-10-20,4,2,overnight-boarding,677467,64996,0,100,32643
314657,2015-10-02 20:44:09,2015-10-11,2015-10-13,2,1,overnight-boarding,242181,216268,0,50,55108
459288,2015-10-02 20:44:24,2015-10-03,2015-10-03,1,2,overnight-traveling,209071,1004129,0,25,22039
314558,2015-10-02 20:44:28,2015-10-02,2015-10-04,2,1,overnight-boarding,921026,1001141,1,54,84095
314600,2015-10-02 20:44:51,2015-10-03,2015-10-03,1,4,overnight-boarding,1048350,175613,1,52.5,92065
311747,2015-10-02 20:45:11,2015-10-02,2015-10-06,4,1,overnight-boarding,856335,242585,0,160,94122
314839,2015-10-02 20:45:53,2015-10-07,2015-10-10,3,1,overnight-boarding,888266,585466,0,75,63141
314847,2015-10-02 20:46:56,2015-11-05,2015-11-16,11,1,overnight-boarding,498664,21412,1,550,60626
314673,2015-10-02 20:48:38,2015-10-03,2015-10-05,2,1,overnight-boarding,923284,268263,0,70,76051
314880,2015-10-02 20:48:47,2015-10-05,2015-10-17,12,1,overnight-boarding,658431,582767,0,450,60056
314882,2015-10-02 20:49:15,2015-10-19,2015-10-31,12,1,overnight-boarding,658431,582767,0,350,60056
313479,2015-10-02 20:49:23,2015-10-03,2015-10-05,2,1,overnight-boarding,1047279,394038,1,70,94115
314423,2015-10-02 20:50:47,2015-10-04,2015-10-04,1,2,overnight-boarding,657010,10318,0,60,94706
313685,2015-10-02 20:53:25,2016-04-16,2016-04-18,2,1,overnight-boarding,517535,511604,0,90,2459
313811,2015-10-02 20:53:31,2015-10-02,2015-10-04,2,2,overnight-boarding,1048511,339903,1,100,60406
308721,2015-10-02 20:53:36,2015-10-03,2015-10-04,1,1,overnight-boarding,844484,796238,0,30,27610
314885,2015-10-02 20:54:57,2015-10-02,2015-10-05,3,1,overnight-boarding,202299,567411,0,120,94960
312845,2015-10-02 20:59:40,2015-10-21,2015-11-01,11,2,overnight-boarding,722188,287550,0,715,91423
459007,2015-10-02 21:00:28,2015-10-12,2015-10-15,3,2,overnight-traveling,714478,648083,0,120,27545
314887,2015-10-02 21:00:58,2015-10-22,2015-10-25,3,2,overnight-boarding,698311,680688,0,120,85392
314844,2015-10-02 21:01:09,2015-10-17,2015-10-20,3,1,overnight-boarding,952855,247552,1,90,37206
459314,2015-10-02 21:01:25,2015-10-02,2015-10-02,1,1,overnight-traveling,792219,691515,0,0,10456
314714,2015-10-02 21:01:39,2015-10-09,2015-10-13,4,1,overnight-boarding,1048463,524299,1,126,90731
458402,2015-10-02 21:01:53,2015-10-14,2015-10-17,3,2,overnight-traveling,1039186,775075,1,120,80601
314696,2015-10-02 21:02:17,2015-10-03,2015-10-05,2,2,overnight-boarding,1035996,522074,0,88.2,91710
314895,2015-10-02 21:03:37,2015-10-04,2015-10-07,3,1,overnight-boarding,962089,467087,0,105,95821
313184,2015-10-02 21:03:50,2015-10-07,2015-10-11,4,1,overnight-boarding,1047427,635874,1,117.6,78724
314881,2015-10-02 21:07:52,2015-10-26,2015-10-27,1,1,overnight-boarding,900219,642341,0,39,90230
314794,2015-10-02 21:08:33,2015-10-09,2015-10-11,2,2,overnight-boarding,272969,146843,0,134,98027
314099,2015-10-02 21:08:54,2015-10-03,2015-10-03,1,1,overnight-boarding,712104,700466,0,25,29651
314810,2015-10-02 21:09:08,2015-10-25,2015-10-29,4,1,overnight-boarding,940444,442546,0,80,45429
459075,2015-10-02 21:09:41,2015-10-02,2015-10-04,2,1,overnight-traveling,901998,866188,0,56,19128
314886,2015-10-02 21:10:38,2015-10-03,2015-10-05,2,1,overnight-boarding,867832,1028578,0,50,22701
314897,2015-10-02 21:11:19,2015-10-02,2015-10-03,1,1,overnight-boarding,1028072,989214,0,18.9,20011
458275,2015-10-02 21:11:49,2015-10-08,2015-10-12,4,1,overnight-traveling,399389,940657,1,80,37221
314674,2015-10-02 21:12:27,2015-10-03,2015-10-03,1,2,overnight-boarding,211326,183285,0,15,78758
314838,2015-10-02 21:14:31,2015-10-09,2015-10-10,1,1,overnight-boarding,686863,811215,0,36.99,10017
313634,2015-10-02 21:17:16,2015-10-02,2015-10-04,2,1,overnight-boarding,685834,144370,0,40,15213
314883,2015-10-02 21:19:35,2015-10-03,2015-10-04,1,2,overnight-boarding,645691,445596,0,50,33314
300908,2015-10-02 21:19:42,2015-10-24,2015-10-28,4,1,overnight-boarding,421555,987432,0,120,19010
314908,2015-10-02 21:20:48,2015-10-05,2015-10-06,1,1,overnight-boarding,551247,485514,0,30,98075
314913,2015-10-02 21:21:22,2015-10-03,2015-10-04,1,1,overnight-boarding,463304,483955,0,30,60018
314862,2015-10-02 21:21:24,2015-10-16,2015-10-17,1,1,overnight-boarding,295216,12340,0,39,95051
314559,2015-10-02 21:23:39,2015-10-04,2015-10-09,5,2,overnight-boarding,655019,229878,0,165,26554
314751,2015-10-02 21:25:37,2015-12-23,2015-12-27,4,1,overnight-boarding,72246,851494,0,168,95126
459279,2015-10-02 21:26:24,2015-10-03,2015-10-03,1,2,overnight-traveling,1050020,777539,1,43,30605
308542,2015-10-02 21:26:40,2015-11-21,2015-11-29,8,1,overnight-boarding,999937,264266,1,288,78750
314905,2015-10-02 21:27:14,2015-11-03,2015-11-22,19,1,overnight-boarding,717375,491171,0,600,94541
314801,2015-10-02 21:30:32,2015-12-07,2015-12-12,5,1,overnight-boarding,1012103,172422,0,150,75098
314920,2015-10-02 21:31:04,2015-10-14,2015-10-18,4,1,overnight-boarding,510936,417498,0,180,98144
307731,2015-10-02 21:31:30,2015-10-08,2015-10-11,3,1,overnight-boarding,947008,930067,0,75,2061
314671,2015-10-02 21:31:40,2015-10-03,2015-10-04,1,1,overnight-boarding,1050177,840549,1,25,37209
314806,2015-10-02 21:32:03,2015-10-02,2015-10-04,2,1,overnight-boarding,1050435,180298,1,50,80233
314869,2015-10-02 21:32:10,2015-10-03,2015-10-04,1,1,overnight-boarding,615304,850833,0,25,60626
314870,2015-10-02 21:32:44,2015-10-08,2015-10-12,4,1,overnight-boarding,736369,856001,0,0,28270
313213,2015-10-02 21:32:55,2015-10-09,2015-10-12,3,1,overnight-boarding,821583,778018,0,66,78251
296934,2015-10-02 21:33:36,2015-10-30,2015-11-02,3,1,overnight-boarding,990545,172422,1,90,75098
310947,2015-10-02 21:34:49,2015-10-03,2015-10-04,1,1,overnight-boarding,1022881,737673,0,25,98126
314909,2015-10-02 21:35:37,2015-10-04,2015-10-07,3,1,overnight-boarding,878386,688102,0,75,37421
313547,2015-10-02 21:36:04,2015-10-02,2015-10-04,2,1,overnight-boarding,478635,229878,0,56,26554
312317,2015-10-02 21:37:16,2015-10-02,2015-10-04,2,2,overnight-boarding,1035049,783480,1,115.5,2127
302071,2015-10-02 21:41:50,2015-12-31,2016-01-04,4,1,overnight-boarding,242079,687970,0,0,60651
302077,2015-10-02 21:43:10,2015-11-21,2015-11-26,5,1,overnight-boarding,1025799,421780,1,173.25,2766
309548,2015-10-02 21:44:05,2015-10-03,2015-10-08,5,1,overnight-boarding,1040455,911126,1,183.75,37075
314010,2015-10-02 21:44:43,2015-10-03,2015-10-09,6,1,overnight-boarding,761067,902666,0,150,92101
313748,2015-10-02 21:46:08,2015-10-16,2015-10-25,9,1,overnight-boarding,687870,507078,0,405,92028
309728,2015-10-02 21:47:13,2015-10-04,2015-10-09,5,1,overnight-boarding,1040728,946078,1,152.25,92104
456355,2015-10-02 21:48:55,2015-12-16,2015-12-29,13,3,overnight-traveling,216127,932020,1,0,94087
314898,2015-10-02 21:50:34,2015-10-02,2015-10-04,2,1,overnight-boarding,998969,917407,0,34,46613
459321,2015-10-02 21:51:41,2015-10-05,2015-10-08,3,1,overnight-traveling,528286,275356,0,150,95864
314891,2015-10-02 21:52:23,2015-10-07,2015-10-09,2,1,overnight-boarding,709350,601724,0,0,10022
314856,2015-10-02 21:53:07,2015-10-12,2015-10-15,3,1,overnight-boarding,758680,341010,0,120,94062
458599,2015-10-02 21:53:53,2015-10-02,2015-10-03,1,2,overnight-traveling,1045616,591858,1,63,97128
298954,2015-10-02 21:56:44,2015-11-06,2015-11-16,10,1,overnight-boarding,828121,468814,0,250,77339
314902,2015-10-02 22:00:13,2015-10-14,2015-10-19,5,1,overnight-boarding,387336,413830,0,125,11207
314790,2015-10-02 22:00:20,2015-10-08,2015-10-09,1,2,overnight-boarding,967520,1022280,0,38,32757
314921,2015-10-02 22:01:26,2015-10-03,2015-10-03,1,2,overnight-boarding,1050557,208396,1,46.2,92109
314571,2015-10-02 22:01:46,2015-10-05,2015-10-05,1,1,overnight-boarding,1024551,517788,0,37,94618
458948,2015-10-02 22:02:01,2015-10-13,2015-10-14,1,1,overnight-traveling,663972,260319,0,0,21045
314943,2015-10-02 22:02:12,2015-10-03,2015-10-04,1,1,overnight-boarding,722126,517641,0,30,92563
312086,2015-10-02 22:05:22,2015-10-15,2015-10-18,3,2,overnight-boarding,192081,566291,0,0,75165
314874,2015-10-02 22:05:50,2015-10-15,2015-10-26,11,2,overnight-boarding,729694,469762,0,495,10033
314949,2015-10-02 22:06:48,2015-10-28,2015-10-29,1,1,overnight-boarding,1047216,731202,1,27,80134
314842,2015-10-02 22:07:02,2015-10-09,2015-10-11,2,2,overnight-boarding,952750,376080,1,90,98663
314919,2015-10-02 22:07:16,2015-10-02,2015-10-04,2,1,overnight-boarding,1007130,676922,0,0,92648
314936,2015-10-02 22:07:23,2015-10-19,2015-10-24,5,1,overnight-boarding,901375,985516,0,100,66209
312438,2015-10-02 22:08:34,2015-10-07,2015-10-13,6,1,overnight-boarding,1046181,1019131,1,120,33710
313353,2015-10-02 22:09:00,2015-10-05,2015-10-07,2,1,overnight-boarding,434390,417008,0,90,95136
458659,2015-10-02 22:09:16,2015-10-03,2015-10-04,1,2,overnight-traveling,1046182,278216,1,30,28607
314955,2015-10-02 22:09:32,2015-10-04,2015-10-07,3,1,overnight-boarding,1030947,810853,0,78.75,41014
314836,2015-10-02 22:09:44,2015-10-03,2015-10-04,1,1,overnight-boarding,212542,445833,0,30,92103
459278,2015-10-02 22:09:55,2015-10-06,2015-10-06,1,1,overnight-traveling,961256,904737,0,25,90019
309970,2015-10-02 22:10:10,2015-10-02,2015-10-04,2,1,overnight-boarding,1019195,679225,0,40,92545
459325,2015-10-02 22:11:48,2015-10-09,2015-10-12,3,1,overnight-traveling,532699,564956,0,84,22304
459108,2015-10-02 22:13:31,2015-10-07,2015-10-08,1,2,overnight-traveling,1031884,861278,0,16.8,85032
